VehicleID,EngineSize,Cylinders,FuelType,Weight,DriveType,CityMPG,HighwayMPG,CombinedMPG,PetrolConsumptionL_100km
3548,2.9,4,Petrol,4798,Rear-wheel Drive,21,29,24,10.78
3549,2.2,3,Petrol,4899,Front-wheel Drive,32,33,32,6.78
3550,3.3,6,Diesel,3710,Rear-wheel Drive,11,40,24,10.45
3551,4.2,4,Diesel,3582,Rear-wheel Drive,10,38,22,10.23
3552,1.5,4,Petrol,4313,All-wheel Drive,13,36,23,10.7
3553,3.3,4,Diesel,4073,Rear-wheel Drive,17,35,25,9.62
3554,3.0,3,Petrol,3073,All-wheel Drive,26,36,30,8.43
3555,1.6,4,Diesel,2942,Front-wheel Drive,23,37,29,7.54
3556,3.5,6,Petrol,4688,Rear-wheel Drive,23,48,34,7.27
3557,2.1,8,Diesel,2364,Rear-wheel Drive,28,46,36,6.0
3558,3.0,6,Petrol,3854,All-wheel Drive,13,30,20,11.62
3559,1.3,8,Petrol,3168,All-wheel Drive,29,38,33,6.72
3560,2.8,8,Diesel,2144,Front-wheel Drive,25,30,27,8.15
3561,2.2,4,Petrol,4214,Front-wheel Drive,28,29,28,8.45
3562,4.3,4,Petrol,3066,Front-wheel Drive,28,49,37,6.75
3563,1.2,6,Diesel,2971,Rear-wheel Drive,22,33,26,9.11
3564,2.7,4,Diesel,3576,Rear-wheel Drive,16,33,23,10.24
3565,2.8,4,Petrol,5086,All-wheel Drive,33,29,31,7.48
3566,3.9,4,Petrol,2128,All-wheel Drive,23,40,30,8.31
3567,3.3,4,Petrol,2057,All-wheel Drive,19,42,29,7.71
3568,3.7,4,Diesel,2053,Front-wheel Drive,23,23,23,10.67
3569,4.1,4,Petrol,3247,All-wheel Drive,29,29,29,8.1
3570,4.4,4,Diesel,5786,Front-wheel Drive,20,46,31,9.19
3571,2.3,6,Petrol,2132,Rear-wheel Drive,20,25,22,10.75
3572,3.2,4,Petrol,5645,Front-wheel Drive,24,41,31,7.53
3573,4.4,6,Petrol,3266,Front-wheel Drive,17,48,30,6.93
3574,5.0,4,Petrol,2209,Front-wheel Drive,33,30,31,8.23
3575,4.6,4,Diesel,2241,Front-wheel Drive,31,37,33,6.66
3576,2.5,4,Petrol,4430,Front-wheel Drive,26,25,25,9.42
3577,1.8,4,Hybrid,5281,Front-wheel Drive,32,40,35,6.57
3578,3.0,5,Petrol,4262,All-wheel Drive,32,34,32,7.63
3579,4.0,6,Petrol,5315,Rear-wheel Drive,30,46,37,6.22
3580,3.0,6,Petrol,3094,Front-wheel Drive,15,25,19,11.76
3581,2.9,8,Diesel,2813,Rear-wheel Drive,23,39,30,7.35
3582,4.4,4,Diesel,5161,Rear-wheel Drive,18,20,18,12.52
3583,2.4,4,Petrol,5520,Front-wheel Drive,12,28,19,12.47
3584,4.4,4,Hybrid,5227,All-wheel Drive,21,33,26,9.69
3585,2.6,4,Petrol,5449,All-wheel Drive,13,22,17,13.69
3586,2.3,4,Diesel,4131,Front-wheel Drive,34,49,40,6.18
3587,2.8,4,Diesel,3448,Rear-wheel Drive,24,20,22,11.14
3588,4.0,4,Diesel,4031,Rear-wheel Drive,22,33,26,9.2
3589,1.5,4,Hybrid,4710,Front-wheel Drive,27,33,29,7.69
3590,1.8,3,Diesel,3695,All-wheel Drive,23,23,23,10.87
3591,4.8,5,Hybrid,5001,Rear-wheel Drive,22,33,26,8.65
3592,1.7,5,Petrol,3509,All-wheel Drive,18,42,28,8.56
3593,3.3,6,Petrol,3958,Front-wheel Drive,14,23,18,13.07
3594,3.3,5,Diesel,4129,Rear-wheel Drive,28,30,28,8.64
3595,3.0,4,Diesel,4848,All-wheel Drive,17,39,26,9.24
3596,3.6,4,Petrol,5257,All-wheel Drive,22,28,24,10.2
3597,1.9,4,Petrol,4136,Front-wheel Drive,18,30,23,10.28
3598,3.2,6,Diesel,4207,Front-wheel Drive,26,34,29,8.41
3599,2.5,6,Hybrid,5055,Rear-wheel Drive,14,25,18,13.52
3600,3.6,4,Petrol,4417,Rear-wheel Drive,18,44,29,7.34
3601,1.6,4,Petrol,4609,Rear-wheel Drive,20,31,24,10.46
3602,3.3,8,Petrol,2178,Front-wheel Drive,11,47,27,8.62
3603,1.7,4,Petrol,4779,Front-wheel Drive,22,32,26,9.22
3604,2.1,6,Diesel,3228,All-wheel Drive,10,37,22,10.77
3605,1.9,4,Hybrid,3554,Rear-wheel Drive,17,42,28,8.2
3606,1.7,4,Petrol,4562,Rear-wheel Drive,24,42,32,7.29
3607,4.3,6,Petrol,2115,Front-wheel Drive,31,33,31,7.66
3608,2.1,5,Diesel,5418,Front-wheel Drive,11,43,25,9.31
3609,4.7,5,Petrol,4448,All-wheel Drive,12,45,26,9.6
3610,4.9,4,Petrol,2298,Rear-wheel Drive,30,30,30,8.29
3611,3.3,4,Diesel,2668,Front-wheel Drive,26,44,34,6.66
3612,1.6,6,Diesel,3776,All-wheel Drive,27,43,34,7.92
3613,2.5,4,Petrol,2509,Front-wheel Drive,26,21,23,9.48
3614,4.2,4,Diesel,5179,Front-wheel Drive,23,38,29,7.58
3615,2.5,6,Petrol,5883,Rear-wheel Drive,20,47,32,7.32
3616,1.3,4,Petrol,4099,Front-wheel Drive,32,21,27,8.86
3617,3.2,4,Petrol,3007,Front-wheel Drive,32,36,33,6.76
3618,4.4,6,Petrol,3376,Rear-wheel Drive,23,48,34,6.74
3619,4.2,8,Petrol,2539,All-wheel Drive,14,42,26,8.53
3620,1.7,4,Petrol,2211,Rear-wheel Drive,15,27,20,11.61
3621,3.7,4,Diesel,3132,Front-wheel Drive,28,24,26,8.28
3622,1.9,6,Diesel,3999,Front-wheel Drive,20,45,31,7.41
3623,1.9,6,Petrol,5893,Front-wheel Drive,11,48,27,8.51
3624,4.5,6,Petrol,4817,Rear-wheel Drive,19,30,23,9.66
3625,2.0,4,Petrol,3393,Rear-wheel Drive,22,49,34,7.66
3626,2.1,4,Petrol,4779,Front-wheel Drive,34,44,38,6.49
3627,1.0,5,Petrol,4576,Rear-wheel Drive,11,39,23,10.84
3628,4.5,6,Diesel,3263,All-wheel Drive,23,20,21,11.23
3629,4.2,6,Petrol,4771,Rear-wheel Drive,26,39,31,7.83
3630,3.5,4,Petrol,5473,All-wheel Drive,18,35,25,9.34
3631,4.0,4,Petrol,3012,Rear-wheel Drive,17,24,20,11.68
3632,1.6,4,Petrol,3819,All-wheel Drive,17,46,30,8.21
3633,2.8,8,Hybrid,2795,All-wheel Drive,16,47,29,7.73
3634,2.4,5,Petrol,3203,All-wheel Drive,34,35,34,6.85
3635,1.4,4,Petrol,5343,Rear-wheel Drive,25,43,33,8.03
3636,2.9,3,Diesel,2928,All-wheel Drive,28,24,26,9.01
3637,4.7,4,Petrol,2084,All-wheel Drive,33,47,39,6.12
3638,1.2,3,Petrol,3796,Front-wheel Drive,26,29,27,9.21
3639,2.2,6,Diesel,5566,Rear-wheel Drive,10,28,18,13.65
3640,1.8,6,Diesel,5372,Rear-wheel Drive,22,41,30,8.34
3641,2.0,4,Petrol,2420,Front-wheel Drive,25,49,35,6.18
3642,4.6,4,Petrol,4257,Front-wheel Drive,15,43,27,8.47
3643,2.9,6,Diesel,5379,Front-wheel Drive,24,38,30,8.7
3644,2.9,4,Petrol,3983,Front-wheel Drive,21,48,33,7.03
3645,4.0,4,Petrol,2061,All-wheel Drive,33,22,28,8.67
3646,1.6,8,Petrol,2004,All-wheel Drive,17,28,21,11.6
3647,2.9,6,Petrol,2495,All-wheel Drive,10,41,23,11.05
3648,2.7,6,Petrol,5178,All-wheel Drive,20,39,28,7.95
3649,3.4,4,Petrol,3546,Rear-wheel Drive,24,27,25,9.54
3650,5.0,4,Diesel,3877,All-wheel Drive,10,23,15,15.66
3651,4.1,3,Petrol,3750,Rear-wheel Drive,34,30,32,8.68
3652,2.6,4,Petrol,5545,Rear-wheel Drive,25,23,24,9.51
3653,4.3,6,Petrol,2730,Front-wheel Drive,34,31,32,6.87
3654,1.7,4,Diesel,5458,Rear-wheel Drive,16,42,27,9.69
3655,1.1,6,Petrol,2178,Front-wheel Drive,10,26,17,15.17
3656,1.8,4,Petrol,3513,Front-wheel Drive,11,47,27,9.31
3657,2.4,4,Petrol,3851,Front-wheel Drive,17,27,21,10.41
3658,3.0,8,Petrol,5137,All-wheel Drive,33,29,31,7.1
3659,3.5,4,Hybrid,3720,Rear-wheel Drive,20,42,29,7.67
3660,4.6,4,Petrol,2528,All-wheel Drive,22,48,33,8.15
3661,3.0,4,Petrol,3410,All-wheel Drive,14,43,27,8.67
3662,3.0,4,Diesel,4434,Rear-wheel Drive,27,32,29,8.26
3663,1.2,4,Petrol,4599,Rear-wheel Drive,28,43,34,6.76
3664,1.1,4,Petrol,2335,All-wheel Drive,30,33,31,6.92
3665,3.2,5,Petrol,4635,Rear-wheel Drive,12,35,22,10.33
3666,2.8,6,Diesel,5902,All-wheel Drive,10,26,17,14.82
3667,4.4,4,Petrol,2757,Front-wheel Drive,31,35,32,7.33
3668,1.6,3,Petrol,3074,Rear-wheel Drive,14,36,23,9.31
3669,1.1,5,Petrol,2640,Front-wheel Drive,28,39,32,7.68
3670,2.8,3,Petrol,4354,Rear-wheel Drive,18,38,27,8.67
3671,1.9,5,Diesel,5331,Rear-wheel Drive,33,31,32,7.32
3672,1.2,5,Diesel,2720,Rear-wheel Drive,16,28,21,11.08
3673,3.9,4,Diesel,2210,Rear-wheel Drive,21,47,32,6.77
3674,1.4,6,Diesel,3667,Front-wheel Drive,23,45,32,7.02
3675,3.4,8,Hybrid,3454,Front-wheel Drive,25,27,25,10.51
3676,2.1,6,Petrol,2934,All-wheel Drive,22,28,24,10.24
3677,1.7,4,Petrol,5667,Front-wheel Drive,27,24,25,9.76
3678,2.5,4,Petrol,2048,All-wheel Drive,19,40,28,8.3
3679,4.2,8,Petrol,2440,Rear-wheel Drive,30,29,29,8.16
3680,2.6,4,Petrol,4293,Rear-wheel Drive,30,24,27,9.56
3681,4.0,6,Petrol,4024,Rear-wheel Drive,15,33,23,10.29
3682,1.5,3,Petrol,2550,Rear-wheel Drive,31,37,33,7.27
3683,4.1,3,Petrol,2451,Front-wheel Drive,12,48,28,8.68
3684,1.9,6,Hybrid,5216,Front-wheel Drive,13,26,18,12.45
3685,3.7,6,Petrol,2654,Front-wheel Drive,10,27,17,13.78
3686,3.3,6,Petrol,2246,Front-wheel Drive,20,24,21,10.58
3687,4.7,8,Diesel,4408,Front-wheel Drive,26,43,33,5.74
3688,2.5,4,Petrol,2667,Rear-wheel Drive,14,25,18,12.33
3689,1.3,4,Petrol,4063,Rear-wheel Drive,21,39,29,8.09
3690,1.1,8,Petrol,4437,All-wheel Drive,29,42,34,7.58
3691,4.3,4,Diesel,4395,Front-wheel Drive,32,43,36,6.7
3692,3.1,5,Diesel,4975,All-wheel Drive,16,28,21,11.43
3693,4.1,4,Petrol,4000,Front-wheel Drive,13,40,25,9.92
3694,1.9,3,Petrol,2280,All-wheel Drive,25,28,26,9.98
3695,2.4,4,Petrol,5622,All-wheel Drive,24,27,25,9.78
3696,1.1,4,Petrol,2144,Rear-wheel Drive,23,36,28,8.03
3697,4.8,6,Hybrid,4093,All-wheel Drive,11,43,25,9.39
3698,3.7,6,Diesel,4510,All-wheel Drive,19,27,22,11.39
3699,4.7,5,Petrol,5955,Front-wheel Drive,29,48,37,6.71
3700,2.1,4,Diesel,2820,Front-wheel Drive,33,42,37,5.98
3701,3.4,4,Petrol,3393,Rear-wheel Drive,11,20,15,15.83
3702,3.7,4,Hybrid,5378,Front-wheel Drive,14,41,26,9.73
3703,2.3,4,Diesel,5473,Rear-wheel Drive,22,37,28,8.91
3704,4.4,3,Petrol,4541,Rear-wheel Drive,32,34,32,7.72
3705,4.8,4,Diesel,3555,Rear-wheel Drive,19,41,28,7.89
3706,4.5,4,Petrol,5414,Front-wheel Drive,31,46,37,5.87
3707,4.0,4,Petrol,4180,Front-wheel Drive,22,35,27,8.77
3708,2.1,3,Diesel,5583,All-wheel Drive,23,21,22,11.62
3709,2.1,4,Petrol,5389,Rear-wheel Drive,34,32,33,7.42
3710,4.9,4,Petrol,3894,Front-wheel Drive,27,21,24,9.81
3711,1.0,3,Diesel,2267,All-wheel Drive,29,33,30,7.52
3712,3.9,8,Diesel,4640,All-wheel Drive,32,26,29,8.5
3713,3.8,3,Petrol,4717,Rear-wheel Drive,17,30,22,11.28
3714,3.5,6,Petrol,5026,Front-wheel Drive,14,34,23,10.06
3715,5.0,3,Petrol,4271,Rear-wheel Drive,30,45,36,6.42
3716,2.2,6,Petrol,2911,All-wheel Drive,29,36,32,7.09
3717,2.4,3,Diesel,2001,All-wheel Drive,34,40,36,5.98
3718,1.3,6,Petrol,2971,All-wheel Drive,21,36,27,7.91
3719,2.8,4,Petrol,4684,Front-wheel Drive,25,34,29,8.5
3720,2.0,6,Petrol,5312,Front-wheel Drive,29,35,31,6.93
3721,2.4,4,Petrol,2116,Front-wheel Drive,28,28,28,8.86
3722,4.3,3,Diesel,3922,All-wheel Drive,34,40,36,5.4
3723,4.7,6,Petrol,5847,Front-wheel Drive,16,40,26,9.39
3724,1.7,3,Petrol,5620,Rear-wheel Drive,34,39,36,6.32
3725,2.5,8,Diesel,2436,Rear-wheel Drive,13,38,24,9.97
3726,4.7,3,Petrol,4358,Front-wheel Drive,28,43,34,6.79
3727,1.2,4,Petrol,5287,Front-wheel Drive,19,42,29,7.88
3728,1.4,6,Petrol,3584,Front-wheel Drive,17,28,21,10.64
3729,1.7,4,Petrol,5060,Rear-wheel Drive,25,25,25,9.39
3730,3.4,4,Petrol,2216,All-wheel Drive,13,20,16,15.46
3731,1.6,6,Petrol,2570,Rear-wheel Drive,19,24,21,11.57
3732,4.9,6,Petrol,3595,All-wheel Drive,28,24,26,8.46
3733,2.8,8,Diesel,4392,Rear-wheel Drive,25,42,32,7.2
3734,3.0,4,Petrol,4125,Front-wheel Drive,21,45,31,7.39
3735,2.0,4,Diesel,5190,Rear-wheel Drive,29,20,24,10.07
3736,2.9,4,Diesel,5501,All-wheel Drive,11,20,15,14.91
3737,3.6,4,Petrol,5939,Front-wheel Drive,20,48,32,7.87
3738,4.0,6,Petrol,3342,All-wheel Drive,29,41,34,8.31
3739,4.0,4,Petrol,3662,All-wheel Drive,32,25,28,8.48
3740,3.3,4,Petrol,5278,All-wheel Drive,22,28,24,9.69
3741,4.6,4,Hybrid,5743,Rear-wheel Drive,12,38,23,10.76
3742,4.3,6,Petrol,3345,Front-wheel Drive,26,47,35,6.19
3743,4.0,8,Diesel,4644,Rear-wheel Drive,19,24,21,11.81
3744,1.2,5,Diesel,5075,All-wheel Drive,17,40,27,8.24
3745,1.0,4,Petrol,2668,All-wheel Drive,15,36,24,11.15
3746,1.8,6,Petrol,5248,Front-wheel Drive,23,41,31,6.64
3747,3.7,5,Petrol,5420,Front-wheel Drive,28,39,32,7.0
3748,2.6,3,Diesel,3814,Rear-wheel Drive,33,31,32,7.55
3749,2.6,3,Diesel,4946,Front-wheel Drive,31,25,28,8.76
3750,4.5,3,Petrol,4357,All-wheel Drive,10,48,27,8.46
3751,4.6,4,Petrol,3787,Front-wheel Drive,34,32,33,7.76
3752,4.6,6,Petrol,3940,Front-wheel Drive,20,43,30,7.31
3753,2.3,4,Diesel,5151,Front-wheel Drive,34,27,30,7.29
3754,3.8,4,Hybrid,2043,Front-wheel Drive,34,48,40,5.22
3755,2.1,8,Petrol,4963,Front-wheel Drive,23,22,22,10.8
3756,1.8,6,Petrol,5554,Rear-wheel Drive,22,44,31,7.52
3757,1.7,5,Petrol,3976,Rear-wheel Drive,21,30,25,8.8
3758,2.4,4,Petrol,2452,Front-wheel Drive,31,48,38,6.27
3759,2.7,4,Diesel,3007,Front-wheel Drive,15,39,25,8.83
3760,4.3,3,Petrol,2729,Front-wheel Drive,13,20,16,14.84
3761,1.5,4,Diesel,3222,All-wheel Drive,33,44,37,6.82
3762,3.9,4,Petrol,3715,Front-wheel Drive,18,33,24,9.26
3763,3.1,4,Petrol,5279,Front-wheel Drive,16,48,30,7.64
3764,2.2,3,Petrol,5984,Rear-wheel Drive,16,40,26,9.82
3765,3.0,4,Diesel,2193,All-wheel Drive,22,48,33,6.9
3766,2.2,4,Diesel,3035,Front-wheel Drive,11,43,25,9.14
3767,3.4,5,Petrol,5001,Front-wheel Drive,11,32,20,12.93
3768,2.7,5,Petrol,4764,Rear-wheel Drive,24,34,28,8.92
3769,1.7,4,Petrol,5460,All-wheel Drive,25,42,32,7.15
3770,1.5,4,Petrol,5919,Rear-wheel Drive,11,40,24,10.11
3771,3.2,4,Diesel,3149,Rear-wheel Drive,29,27,28,7.2
3772,4.6,3,Petrol,4395,Front-wheel Drive,34,34,34,6.58
3773,2.4,4,Petrol,5143,Front-wheel Drive,14,32,22,10.54
3774,3.9,6,Diesel,2439,All-wheel Drive,11,20,15,15.42
3775,3.6,8,Petrol,2731,Front-wheel Drive,29,30,29,7.72
3776,4.7,5,Petrol,2301,Rear-wheel Drive,16,39,26,9.34
3777,4.3,8,Petrol,5655,All-wheel Drive,14,34,23,10.07
3778,3.3,5,Diesel,4396,Rear-wheel Drive,20,40,29,8.04
3779,3.6,3,Petrol,2120,Rear-wheel Drive,17,23,19,12.19
3780,4.6,8,Petrol,2785,Front-wheel Drive,26,25,25,9.16
3781,2.6,3,Diesel,4035,All-wheel Drive,23,44,32,7.67
3782,2.3,5,Petrol,3323,Front-wheel Drive,14,31,21,11.53
3783,1.0,4,Diesel,4602,Rear-wheel Drive,13,20,16,15.08
3784,4.3,4,Hybrid,2207,Front-wheel Drive,12,29,19,12.38
3785,4.2,5,Diesel,4521,Front-wheel Drive,16,46,29,8.11
3786,1.4,4,Diesel,2213,All-wheel Drive,20,37,27,8.55
3787,3.3,4,Petrol,3358,Rear-wheel Drive,10,20,14,17.22
3788,2.9,4,Petrol,4124,Front-wheel Drive,31,26,28,8.01
3789,1.5,4,Diesel,3173,All-wheel Drive,33,49,40,5.93
3790,4.9,8,Petrol,4299,All-wheel Drive,27,21,24,9.75
3791,1.9,6,Petrol,4619,All-wheel Drive,31,44,36,6.01
3792,1.3,4,Diesel,2212,All-wheel Drive,10,27,17,13.71
3793,3.4,4,Petrol,5646,All-wheel Drive,25,45,34,6.78
3794,4.0,6,Petrol,2497,Rear-wheel Drive,22,20,21,11.68
3795,1.1,4,Diesel,3815,Rear-wheel Drive,15,38,25,9.54
3796,3.6,4,Diesel,2704,Front-wheel Drive,15,25,19,12.74
3797,3.1,4,Diesel,2028,Rear-wheel Drive,30,30,30,7.07
3798,1.4,6,Diesel,4944,Front-wheel Drive,32,38,34,6.46
3799,1.7,4,Diesel,5963,All-wheel Drive,23,44,32,7.96
3800,3.3,4,Diesel,5584,All-wheel Drive,14,47,28,7.97
3801,2.2,4,Petrol,4120,Rear-wheel Drive,17,29,22,10.76
3802,4.8,4,Diesel,2788,All-wheel Drive,27,35,30,7.54
3803,4.3,4,Petrol,4253,Front-wheel Drive,15,35,24,10.19
3804,4.9,4,Petrol,5739,All-wheel Drive,14,29,20,11.59
3805,2.0,4,Petrol,5729,All-wheel Drive,19,37,27,8.65
3806,4.9,4,Petrol,4042,All-wheel Drive,27,41,33,6.73
3807,2.7,4,Petrol,5936,Rear-wheel Drive,22,37,28,8.19
3808,2.4,6,Petrol,4099,All-wheel Drive,32,22,27,9.14
3809,1.2,6,Petrol,3002,All-wheel Drive,29,31,29,8.08
3810,1.2,4,Petrol,4369,All-wheel Drive,15,29,21,10.67
3811,3.8,4,Petrol,4674,Rear-wheel Drive,30,47,37,6.73
3812,2.8,3,Diesel,3249,All-wheel Drive,13,35,22,10.32
3813,1.9,5,Diesel,3623,Front-wheel Drive,22,44,31,7.71
3814,3.5,6,Diesel,5133,Front-wheel Drive,27,28,27,8.54
3815,2.0,4,Petrol,4066,Front-wheel Drive,22,49,34,7.46
3816,3.3,5,Diesel,3793,Front-wheel Drive,22,37,28,9.13
3817,2.4,6,Petrol,5781,Rear-wheel Drive,16,32,23,10.26
3818,4.3,8,Petrol,2310,Rear-wheel Drive,14,43,27,7.29
3819,4.3,3,Diesel,4638,All-wheel Drive,12,33,21,11.06
3820,2.9,4,Diesel,5512,Rear-wheel Drive,15,38,25,9.16
3821,2.4,3,Diesel,4570,All-wheel Drive,17,33,24,9.74
3822,2.5,6,Diesel,4703,Rear-wheel Drive,21,21,21,11.62
3823,4.2,6,Petrol,5827,Rear-wheel Drive,11,30,19,12.11
3824,2.3,4,Diesel,2084,Front-wheel Drive,20,45,31,7.53
3825,1.8,3,Diesel,5005,All-wheel Drive,29,27,28,8.56
3826,1.3,4,Diesel,3562,Rear-wheel Drive,12,22,16,14.94
3827,2.9,4,Diesel,5861,Rear-wheel Drive,32,34,32,7.52
3828,2.9,4,Petrol,4050,All-wheel Drive,19,32,24,9.38
3829,4.4,4,Petrol,2770,Rear-wheel Drive,17,27,21,11.72
3830,1.9,3,Petrol,3266,Front-wheel Drive,17,32,23,10.33
3831,2.5,6,Petrol,2404,Front-wheel Drive,23,35,28,7.47
3832,4.2,4,Petrol,5114,All-wheel Drive,13,41,25,8.88
3833,4.3,4,Petrol,5781,All-wheel Drive,24,20,22,10.62
3834,2.5,4,Hybrid,5672,Front-wheel Drive,19,49,32,7.54
3835,2.8,6,Diesel,2232,Front-wheel Drive,27,21,24,10.2
3836,2.2,4,Diesel,2507,Rear-wheel Drive,31,32,31,8.44
3837,4.7,8,Petrol,3828,All-wheel Drive,24,48,34,6.87
3838,1.5,4,Petrol,3373,Front-wheel Drive,28,33,30,7.87
3839,4.7,8,Diesel,3463,Rear-wheel Drive,33,21,27,8.1
3840,3.7,6,Petrol,3574,All-wheel Drive,12,35,22,10.79
3841,3.1,4,Diesel,2915,Rear-wheel Drive,11,33,20,11.94
3842,1.1,8,Hybrid,3856,Front-wheel Drive,22,26,23,10.67
3843,2.9,4,Petrol,5234,All-wheel Drive,22,41,30,8.28
3844,2.6,4,Diesel,3322,All-wheel Drive,34,33,33,7.27
3845,1.6,3,Petrol,5033,All-wheel Drive,18,37,26,9.23
3846,3.6,4,Diesel,2020,All-wheel Drive,34,36,34,7.02
3847,4.9,6,Petrol,3033,Front-wheel Drive,12,24,17,13.78
3848,3.2,6,Petrol,4092,Front-wheel Drive,11,30,19,12.56
3849,3.9,4,Diesel,4652,All-wheel Drive,23,37,29,7.88
3850,1.3,4,Diesel,5074,Rear-wheel Drive,25,35,29,7.49
3851,2.7,4,Diesel,4090,Rear-wheel Drive,23,45,32,6.96
3852,1.5,5,Petrol,5251,All-wheel Drive,13,29,20,11.85
3853,3.5,4,Diesel,2296,Rear-wheel Drive,11,25,17,14.08
3854,4.8,8,Diesel,4424,Rear-wheel Drive,25,33,28,8.88
3855,3.6,4,Hybrid,3130,Front-wheel Drive,17,21,18,14.21
3856,1.3,4,Diesel,4984,Rear-wheel Drive,10,48,27,8.9
3857,2.4,6,Diesel,2716,Rear-wheel Drive,27,46,35,6.22
3858,3.2,4,Diesel,5848,All-wheel Drive,31,28,29,7.87
3859,2.6,3,Petrol,5501,Rear-wheel Drive,18,47,31,8.19
3860,4.3,4,Petrol,5983,Front-wheel Drive,21,32,25,9.88
3861,4.3,3,Petrol,2635,Front-wheel Drive,14,40,25,9.57
3862,3.4,8,Diesel,5184,Rear-wheel Drive,30,42,35,6.19
3863,2.5,4,Diesel,4424,All-wheel Drive,12,39,24,10.17
3864,2.0,4,Diesel,2046,Front-wheel Drive,17,31,23,10.22
3865,1.4,4,Petrol,5739,Front-wheel Drive,31,21,26,9.18
3866,2.4,3,Petrol,3307,Rear-wheel Drive,25,22,23,11.27
3867,2.7,6,Petrol,2330,Rear-wheel Drive,27,32,29,7.95
3868,3.7,8,Petrol,2235,All-wheel Drive,21,40,29,7.22
3869,3.6,6,Petrol,2861,All-wheel Drive,21,20,20,12.16
3870,1.3,4,Hybrid,5722,Front-wheel Drive,30,47,37,5.79
3871,2.6,4,Petrol,4332,Rear-wheel Drive,13,39,24,8.99
3872,1.7,3,Petrol,4801,Front-wheel Drive,19,48,32,7.73
3873,1.6,5,Petrol,5511,All-wheel Drive,18,23,20,11.79
3874,4.3,4,Hybrid,5320,Front-wheel Drive,13,37,23,9.91
3875,1.2,4,Diesel,2715,Front-wheel Drive,33,44,37,6.54
3876,2.7,8,Petrol,4759,Front-wheel Drive,10,32,19,12.89
3877,1.7,4,Hybrid,3080,Rear-wheel Drive,14,25,18,13.88
3878,4.5,3,Petrol,4484,Front-wheel Drive,34,44,38,6.52
3879,3.2,3,Petrol,3097,Front-wheel Drive,12,25,17,13.39
3880,1.9,4,Petrol,4043,Front-wheel Drive,20,34,26,8.27
3881,3.0,3,Petrol,4166,All-wheel Drive,22,37,28,8.79
3882,3.9,4,Diesel,2570,Front-wheel Drive,31,36,33,6.84
3883,4.8,4,Hybrid,3314,Front-wheel Drive,20,33,25,8.9
3884,1.9,4,Diesel,2947,Rear-wheel Drive,15,23,18,13.23
3885,4.5,6,Petrol,5875,All-wheel Drive,31,48,38,6.02
3886,4.7,4,Petrol,3356,Rear-wheel Drive,13,20,16,14.67
3887,4.7,5,Petrol,2057,Rear-wheel Drive,16,27,20,11.67
3888,3.5,4,Petrol,2499,Front-wheel Drive,12,30,20,12.46
3889,3.5,4,Petrol,2730,Rear-wheel Drive,31,32,31,8.05
3890,2.6,8,Petrol,5815,Front-wheel Drive,19,36,26,8.67
3891,4.0,3,Diesel,3281,All-wheel Drive,14,40,25,9.37
3892,3.1,4,Diesel,4843,Rear-wheel Drive,28,33,30,8.04
3893,3.7,6,Petrol,2481,Front-wheel Drive,27,44,34,6.55
3894,2.7,4,Petrol,3492,Rear-wheel Drive,26,36,30,8.39
3895,3.9,4,Petrol,2325,Rear-wheel Drive,33,39,35,6.1
3896,4.3,4,Petrol,5134,Front-wheel Drive,10,43,24,10.16
3897,1.6,5,Petrol,5251,Front-wheel Drive,14,43,27,9.14
3898,4.3,6,Petrol,3851,Front-wheel Drive,30,20,25,9.65
3899,3.2,3,Diesel,2230,Front-wheel Drive,26,27,26,9.9
3900,4.4,3,Diesel,5929,Rear-wheel Drive,34,46,39,5.36
3901,2.7,4,Petrol,5235,All-wheel Drive,30,47,37,6.21
3902,2.5,4,Diesel,3383,All-wheel Drive,18,38,27,7.89
3903,4.7,4,Petrol,5281,All-wheel Drive,20,49,33,7.3
3904,2.0,4,Diesel,5517,Rear-wheel Drive,31,30,30,7.68
3905,4.4,4,Petrol,5955,Rear-wheel Drive,16,42,27,9.92
3906,2.9,4,Petrol,2554,Front-wheel Drive,16,29,21,11.71
3907,3.1,8,Petrol,4470,All-wheel Drive,11,46,26,9.36
3908,2.2,4,Petrol,5204,Rear-wheel Drive,23,20,21,11.81
3909,3.3,4,Petrol,4777,Front-wheel Drive,25,24,24,9.46
3910,2.3,4,Hybrid,2202,All-wheel Drive,14,35,23,10.47
3911,1.2,8,Diesel,2689,All-wheel Drive,27,39,32,6.33
3912,2.1,6,Petrol,2783,Rear-wheel Drive,13,39,24,9.42
3913,1.0,6,Petrol,5538,Front-wheel Drive,21,47,32,7.73
3914,4.9,4,Diesel,3587,Front-wheel Drive,28,24,26,9.87
3915,4.9,6,Diesel,2452,Front-wheel Drive,22,35,27,9.67
3916,2.6,4,Diesel,3606,All-wheel Drive,15,22,18,12.94
3917,3.9,4,Petrol,5074,All-wheel Drive,20,49,33,7.46
3918,2.4,4,Diesel,3112,Front-wheel Drive,24,42,32,7.25
3919,3.7,6,Diesel,5977,Rear-wheel Drive,30,21,25,9.1
3920,4.2,6,Petrol,3074,All-wheel Drive,26,36,30,9.02
3921,4.8,6,Petrol,5524,Front-wheel Drive,11,41,24,9.36
3922,2.6,8,Diesel,2671,Rear-wheel Drive,22,47,33,6.98
