HouseID,Price,SquareFeet,Bedrooms,Bathrooms,GarageSize,YearBuilt,LotSize,Stories,Fireplaces,Pool,Basement,RoofType,HeatingType,Cooling,Neighborhood,Condition,Renovated,DistanceToCityCenter,SchoolRating,Age
7106,424100.0,1588,3,2.7,1,2021,15593,1,2,0,0,Tile,ForcedAir,1,Urban,Very Good,0,29.9,7,4
7107,711200.0,3689,4,3.1,2,1952,7549,1,0,0,1,Flat,HeatPump,1,Suburban,Good,0,1.1,6,73
7108,530800.0,2177,6,3.2,2,1963,14676,3,1,1,1,Metal,Baseboard,1,Suburban,Good,0,25.2,10,62
7109,603700.0,2749,5,1.6,1,1963,15067,2,1,1,1,Shingle,Radiant,1,Urban,Poor,0,7.5,9,62
7110,837400.0,4072,5,3.8,3,1998,10920,1,1,0,0,Shingle,Baseboard,1,Urban,Good,0,7.7,9,27
7111,500600.0,1677,6,2.6,0,1982,19980,1,0,1,1,Flat,Baseboard,0,Suburban,Good,1,23.2,9,43
7112,839100.0,4542,6,1.3,2,1953,17245,2,0,0,1,Flat,Radiant,1,Urban,Poor,1,10.0,4,72
7113,508600.0,2377,3,2.2,1,1987,10990,1,0,0,0,Tile,ForcedAir,1,Rural,Good,0,22.0,5,38
7114,740000.0,3939,2,2.8,3,1974,18623,1,2,1,1,Tile,HeatPump,0,Urban,Good,0,9.8,10,51
7115,595400.0,3292,1,2.1,0,1996,12059,1,0,0,1,Shingle,ForcedAir,1,Rural,Good,0,10.3,1,29
7116,657800.0,3555,2,3.1,1,1962,2890,1,1,0,0,Flat,HeatPump,0,Rural,Fair,0,19.6,2,63
7117,548000.0,2703,2,3.6,2,1988,11388,3,1,0,0,Tile,HeatPump,1,Suburban,Good,0,6.8,2,37
7118,451900.0,2182,1,3.3,1,1974,4070,1,0,0,0,Tile,HeatPump,1,Suburban,Very Good,0,20.2,1,51
7119,667000.0,3122,5,2.9,3,2022,6957,1,1,0,0,Shingle,Radiant,0,Rural,Very Good,0,2.8,3,3
7120,677700.0,3356,2,2.5,2,1992,6228,2,0,0,0,Metal,ForcedAir,1,Urban,Good,1,4.5,2,33
7121,535000.0,2661,4,1.8,1,1987,11273,1,1,0,1,Flat,HeatPump,1,Urban,Poor,0,20.6,3,38
7122,607300.0,2666,4,2.4,1,1984,18551,1,2,0,0,Flat,Radiant,1,Rural,Excellent,0,20.7,9,41
7123,849700.0,4847,3,1.9,2,2004,8896,1,1,0,0,Tile,Radiant,1,Rural,Fair,0,5.4,3,21
7124,789300.0,3975,3,3.8,2,1999,14558,3,0,1,1,Shingle,ForcedAir,1,Urban,Fair,0,8.1,5,26
7125,444900.0,1898,1,3.7,3,1983,3194,2,1,0,1,Shingle,ForcedAir,1,Urban,Very Good,0,27.2,3,42
7126,542800.0,2534,1,1.5,2,1974,9234,1,2,0,1,Tile,HeatPump,1,Urban,Good,1,22.7,10,51
7127,872100.0,4216,3,3.5,3,1991,18895,1,1,0,1,Metal,Radiant,1,Urban,Good,0,1.3,10,34
7128,463200.0,1480,6,3.1,1,2000,12698,1,0,0,1,Shingle,HeatPump,1,Urban,Very Good,0,8.6,7,25
7129,592300.0,2870,2,3.9,2,1986,8586,3,2,0,1,Metal,Baseboard,1,Urban,Good,0,19.3,1,39
7130,653200.0,2529,6,2.4,3,2015,17389,2,1,0,0,Shingle,ForcedAir,1,Suburban,Good,0,4.6,10,10
7131,651000.0,2991,5,3.2,1,1983,3804,1,1,0,0,Shingle,ForcedAir,1,Urban,Very Good,1,25.9,6,42
7132,425400.0,1467,4,2.6,0,1987,8113,1,0,0,1,Metal,HeatPump,1,Urban,Good,1,25.8,4,38
7133,489300.0,2412,1,1.2,1,1980,19625,2,1,1,1,Flat,Radiant,1,Rural,Fair,0,28.9,4,45
7134,370800.0,1480,3,1.1,2,1975,13557,2,1,0,1,Flat,ForcedAir,1,Rural,Good,0,5.0,4,50
7135,454500.0,1772,4,1.4,3,1975,15684,1,0,0,1,Flat,HeatPump,1,Urban,Fair,0,11.0,6,50
7136,766700.0,3646,6,1.9,0,2012,6663,1,1,0,0,Flat,ForcedAir,1,Suburban,Poor,1,28.3,10,13
7137,611900.0,2932,1,1.8,3,1997,5141,1,2,0,1,Shingle,Baseboard,1,Suburban,Good,1,16.8,7,28
7138,579600.0,3263,1,3.2,3,1959,10515,2,0,0,1,Shingle,Radiant,0,Suburban,Fair,1,19.0,3,66
7139,667000.0,3329,2,3.1,0,1985,6561,2,2,0,0,Flat,Baseboard,0,Suburban,Good,0,5.1,4,40
7140,653200.0,3303,1,3.9,0,1989,8679,1,2,1,1,Tile,HeatPump,1,Urban,Good,0,24.4,5,36
7141,728100.0,3983,5,1.9,3,1975,9706,2,2,0,1,Metal,HeatPump,1,Rural,Good,0,7.9,3,50
7142,849000.0,4833,1,3.8,2,1958,6569,3,0,0,0,Shingle,Radiant,1,Urban,Good,0,2.7,5,67
7143,788400.0,3967,5,2.8,0,2002,2319,1,1,0,0,Tile,ForcedAir,1,Suburban,Poor,0,9.6,10,23
7144,833600.0,3797,6,2.5,2,2019,3264,1,1,0,1,Flat,HeatPump,1,Suburban,Very Good,0,13.1,8,6
7145,807300.0,4027,2,3.0,0,2002,16212,1,0,0,1,Flat,ForcedAir,1,Suburban,Very Good,0,11.0,10,23
7146,665600.0,2952,5,3.1,3,1988,9091,1,0,0,1,Flat,Radiant,1,Suburban,Good,0,14.5,10,37
7147,574100.0,2528,6,1.5,0,2010,17020,3,2,1,1,Flat,HeatPump,1,Rural,Fair,0,9.0,8,15
7148,632600.0,2824,4,3.3,3,2001,16116,2,1,0,0,Shingle,Baseboard,1,Urban,Good,0,2.3,3,24
7149,388800.0,1129,1,3.2,0,2017,17545,2,1,0,1,Flat,Radiant,1,Rural,Good,1,29.8,9,8
7150,779600.0,3286,3,4.0,0,2017,7200,1,2,1,1,Shingle,Baseboard,1,Suburban,Very Good,1,27.8,9,8
7151,489200.0,1955,3,3.7,0,2022,13354,1,1,0,1,Metal,ForcedAir,1,Urban,Poor,0,12.0,8,3
7152,610900.0,2690,5,3.1,1,1991,4522,2,0,0,1,Metal,ForcedAir,1,Suburban,Good,1,8.3,1,34
7153,661200.0,2985,2,3.1,0,2016,14423,1,2,0,0,Metal,HeatPump,1,Rural,Poor,1,20.0,2,9
7154,717100.0,3117,5,3.8,1,2000,8703,2,2,0,1,Flat,HeatPump,1,Rural,Good,0,26.0,9,25
7155,876300.0,4421,6,3.9,2,1952,3561,2,0,0,1,Flat,Radiant,1,Urban,Poor,1,25.0,6,73
7156,661300.0,3311,6,3.5,2,1962,3253,2,0,0,0,Shingle,HeatPump,1,Urban,Very Good,0,22.6,4,63
7157,370200.0,1249,5,3.3,0,1962,13528,3,0,1,1,Flat,HeatPump,0,Urban,Fair,1,29.1,6,63
7158,517700.0,2154,5,1.3,2,2010,19867,2,0,0,1,Shingle,Baseboard,1,Urban,Good,0,9.5,1,15
7159,489800.0,2093,4,3.5,0,1973,19294,2,2,1,0,Tile,HeatPump,1,Urban,Good,0,7.1,6,52
7160,667200.0,3265,6,1.8,1,1969,12604,3,0,0,1,Shingle,Baseboard,0,Urban,Very Good,1,19.9,4,56
7161,782100.0,3902,4,2.7,2,2004,18853,2,1,0,1,Tile,HeatPump,1,Rural,Good,0,15.7,6,21
7162,569200.0,2649,5,2.2,3,1984,16475,1,0,0,1,Flat,HeatPump,1,Urban,Good,1,11.0,1,41
7163,773100.0,3975,2,2.0,0,1979,7664,1,0,0,0,Metal,HeatPump,1,Urban,Very Good,0,8.0,9,46
7164,738400.0,3999,1,1.9,0,1982,3255,2,0,0,0,Flat,ForcedAir,1,Suburban,Fair,0,24.9,6,43
7165,568700.0,2033,6,3.6,2,1990,10579,2,2,0,1,Metal,Radiant,1,Urban,Good,1,4.7,8,35
7166,533700.0,2237,3,3.3,2,2015,17876,2,2,0,1,Metal,HeatPump,1,Suburban,Good,0,6.7,2,10
7167,812300.0,4152,4,2.6,2,1998,11027,2,0,1,1,Flat,ForcedAir,0,Urban,Good,0,5.2,3,27
7168,916300.0,4830,6,3.0,0,1957,9298,2,2,1,1,Metal,Radiant,1,Urban,Very Good,0,20.3,5,68
7169,269300.0,1052,1,4.0,3,1952,5844,1,1,1,1,Flat,HeatPump,1,Urban,Good,1,27.4,1,73
7170,334800.0,818,4,2.2,0,2014,18654,2,1,1,0,Shingle,Baseboard,1,Rural,Good,1,2.7,6,11
7171,770900.0,3559,6,2.7,0,2021,11434,2,1,0,0,Flat,HeatPump,1,Urban,Good,1,14.9,10,4
7172,276600.0,1022,4,2.6,1,1951,3534,2,1,0,1,Shingle,Radiant,0,Suburban,Fair,0,21.6,10,74
7173,319100.0,802,4,3.8,0,1990,6904,2,2,0,1,Metal,HeatPump,1,Rural,Very Good,0,10.0,5,35
7174,474900.0,2059,5,2.1,0,2002,16113,1,1,1,0,Tile,Baseboard,1,Urban,Good,0,3.3,1,23
7175,669300.0,3368,5,4.0,0,1965,11529,1,2,0,1,Flat,Radiant,1,Rural,Poor,0,11.5,6,60
7176,556400.0,2685,4,1.9,3,1958,8187,1,2,0,0,Shingle,ForcedAir,0,Urban,Good,1,25.6,4,67
7177,477800.0,2099,4,1.3,2,1988,6011,1,0,0,1,Metal,ForcedAir,1,Suburban,Poor,0,14.7,8,37
7178,632600.0,3138,3,1.6,0,2013,7863,1,0,0,1,Shingle,ForcedAir,1,Urban,Fair,0,3.1,1,12
7179,470800.0,1876,1,2.3,1,1985,13639,2,1,1,1,Shingle,HeatPump,1,Urban,Good,0,2.1,10,40
7180,808500.0,4558,1,2.9,1,1972,7924,1,0,0,1,Shingle,HeatPump,1,Suburban,Good,0,11.7,4,53
7181,780500.0,3981,2,2.6,2,1996,8158,1,1,1,1,Shingle,HeatPump,0,Urban,Fair,0,8.5,8,29
7182,405400.0,1747,2,2.1,1,1998,11185,2,1,0,1,Tile,Baseboard,0,Rural,Poor,0,3.6,10,27
7183,869400.0,4538,2,2.7,1,2004,7825,1,0,0,1,Shingle,HeatPump,1,Urban,Good,1,17.6,8,21
7184,686700.0,3531,5,3.5,3,1959,2613,1,0,0,1,Flat,ForcedAir,1,Suburban,Good,1,7.3,3,66
7185,970300.0,4807,5,3.5,0,2012,6449,2,1,0,1,Tile,ForcedAir,1,Urban,Very Good,0,23.2,7,13
7186,424600.0,1669,3,3.2,0,1975,18738,2,2,0,1,Tile,ForcedAir,1,Suburban,Good,0,13.2,7,50
7187,295100.0,893,5,3.9,0,1997,12046,1,0,0,1,Tile,Radiant,1,Urban,Fair,0,18.2,1,28
7188,731000.0,3787,2,2.8,0,1979,8739,2,2,0,0,Tile,Baseboard,1,Rural,Very Good,0,22.3,7,46
7189,571200.0,2575,6,1.0,0,1951,11201,1,2,0,1,Tile,HeatPump,1,Urban,Very Good,0,19.3,6,74
7190,643600.0,3060,4,1.9,1,1978,10080,3,0,0,1,Tile,Baseboard,1,Urban,Very Good,0,26.6,10,47
7191,369400.0,1235,2,2.0,3,2003,6702,1,1,0,1,Flat,ForcedAir,1,Urban,Good,0,25.5,2,22
7192,766800.0,3944,3,2.6,0,1981,4249,2,2,0,0,Tile,Radiant,1,Suburban,Good,0,14.8,10,44
7193,858400.0,4387,4,3.7,1,1987,12269,3,1,0,1,Shingle,Radiant,1,Suburban,Fair,0,24.5,4,38
7194,326200.0,876,5,3.5,2,1970,10996,2,0,0,0,Flat,Baseboard,1,Rural,Fair,0,5.8,8,55
7195,372800.0,1615,4,1.7,1,1976,11899,1,0,0,1,Metal,ForcedAir,0,Urban,Fair,0,14.5,6,49
7196,450900.0,1567,6,2.6,3,1983,10829,2,0,0,1,Shingle,Radiant,1,Suburban,Excellent,1,4.1,1,42
7197,890100.0,4485,3,3.0,0,1972,11025,1,2,1,1,Tile,Radiant,1,Urban,Good,1,21.9,9,53
7198,362600.0,905,5,4.0,0,1988,5899,2,2,1,0,Flat,HeatPump,1,Urban,Good,0,13.6,7,37
7199,851000.0,4716,1,1.1,0,2018,11214,2,1,0,0,Metal,Radiant,1,Urban,Good,1,14.7,5,7
7200,755700.0,3673,2,2.4,3,2022,17500,1,0,1,1,Metal,HeatPump,1,Urban,Poor,0,22.2,7,3
7201,808300.0,4146,6,4.0,2,1994,12551,2,0,0,0,Shingle,Radiant,0,Suburban,Good,0,1.1,4,31
7202,848500.0,3948,6,3.9,2,2012,4327,2,0,0,1,Flat,HeatPump,1,Suburban,Good,1,29.7,1,13
7203,753000.0,3948,2,2.0,1,1957,16594,2,1,0,1,Tile,HeatPump,1,Urban,Good,0,9.8,9,68
7204,412500.0,2265,3,1.0,1,1956,2087,1,1,0,1,Metal,Radiant,1,Rural,Poor,0,3.3,3,69
7205,641900.0,3387,3,2.8,0,1979,3923,2,0,0,0,Tile,HeatPump,0,Urban,Poor,0,5.6,6,46
7206,337400.0,1044,6,3.6,0,1961,2240,1,2,0,1,Metal,Radiant,1,Suburban,Very Good,0,23.1,4,64
7207,661700.0,3425,2,2.0,0,1969,6686,1,2,1,1,Shingle,Baseboard,1,Suburban,Good,0,25.7,7,56
7208,891200.0,4649,4,3.8,1,2013,14088,1,0,0,1,Metal,Radiant,1,Urban,Fair,0,20.4,8,12
7209,461700.0,2205,1,2.0,0,1978,11830,2,2,0,1,Shingle,HeatPump,0,Urban,Poor,0,20.2,10,47
7210,453500.0,1781,1,2.8,1,2004,8967,2,0,1,1,Flat,Baseboard,1,Rural,Very Good,0,25.4,7,21
7211,831100.0,4608,3,3.2,1,1961,11304,3,0,0,1,Tile,ForcedAir,1,Urban,Good,1,27.1,1,64
7212,265300.0,941,3,2.0,3,1971,14351,1,0,1,1,Flat,Radiant,1,Rural,Fair,0,13.2,2,54
7213,393900.0,1692,4,2.1,0,1972,4318,2,0,0,0,Metal,ForcedAir,1,Rural,Very Good,1,14.5,1,53
7214,680900.0,3199,3,2.4,0,1997,10394,1,0,0,1,Shingle,HeatPump,1,Urban,Good,0,21.8,8,28
7215,733100.0,3760,1,3.5,1,1994,14180,1,1,0,0,Shingle,ForcedAir,1,Rural,Good,0,9.0,7,31
7216,581600.0,2999,2,1.3,1,1975,18460,2,1,0,1,Tile,HeatPump,1,Urban,Good,0,6.3,1,50
7217,531500.0,2269,6,2.9,1,1977,9902,1,2,0,1,Flat,ForcedAir,1,Rural,Very Good,0,25.9,4,48
7218,733800.0,3500,1,3.0,3,2004,19740,1,0,0,1,Metal,Radiant,1,Rural,Excellent,0,18.4,9,21
7219,832200.0,3805,4,2.7,3,2022,7903,1,0,0,1,Flat,Baseboard,1,Urban,Good,0,1.5,8,3
7220,796000.0,4174,2,3.8,1,2018,17744,1,2,0,1,Metal,Baseboard,1,Urban,Good,0,17.4,1,7
7221,357500.0,1455,2,2.8,3,1951,17199,2,2,1,1,Flat,Radiant,1,Suburban,Fair,1,25.1,3,74
7222,725300.0,3568,6,2.9,3,1977,13713,1,2,1,1,Tile,Radiant,1,Suburban,Good,1,9.3,1,48
7223,254100.0,842,1,2.8,2,2002,2515,2,1,0,0,Metal,ForcedAir,1,Suburban,Fair,1,24.4,6,23
7224,632600.0,3111,2,3.2,0,1963,14544,1,2,0,1,Flat,Radiant,1,Urban,Very Good,0,16.8,5,62
7225,541100.0,2460,2,1.4,1,1995,11400,2,1,0,1,Flat,ForcedAir,1,Suburban,Very Good,0,23.6,4,30
7226,700500.0,3024,3,3.7,2,2016,5650,2,1,0,0,Shingle,ForcedAir,1,Suburban,Excellent,1,8.3,8,9
7227,606500.0,2910,2,1.1,2,2019,18270,3,1,1,1,Tile,ForcedAir,0,Urban,Fair,0,1.5,3,6
7228,412700.0,1757,4,2.9,3,1969,2013,1,1,0,1,Flat,HeatPump,1,Suburban,Fair,1,6.8,3,56
7229,337000.0,1360,2,2.8,1,1984,7129,1,1,0,0,Flat,Baseboard,1,Rural,Very Good,0,22.7,4,41
7230,484400.0,2130,3,1.6,3,1997,15142,2,1,0,0,Tile,Baseboard,1,Rural,Good,0,3.7,2,28
7231,496200.0,2112,5,1.1,2,1992,18298,2,0,0,0,Shingle,Baseboard,1,Suburban,Poor,1,12.2,6,33
7232,554200.0,2621,5,1.4,2,1969,19408,1,1,0,0,Shingle,Radiant,1,Urban,Good,0,4.6,1,56
7233,791900.0,3802,4,1.8,2,2005,17707,2,2,0,1,Metal,Baseboard,1,Suburban,Fair,0,10.6,7,20
7234,791900.0,4203,6,3.6,0,1952,5018,1,1,0,0,Shingle,ForcedAir,1,Urban,Fair,0,23.5,9,73
7235,784000.0,3451,6,3.6,1,2017,12666,2,2,1,0,Flat,Radiant,1,Suburban,Poor,0,28.6,10,8
7236,486200.0,2614,4,1.2,0,1960,6520,1,0,0,1,Metal,ForcedAir,0,Suburban,Good,0,23.5,1,65
7237,587200.0,2541,2,1.9,2,2011,7696,2,2,1,1,Tile,HeatPump,1,Rural,Good,0,12.7,6,14
7238,896700.0,4608,2,3.7,2,2010,19831,1,0,0,1,Tile,Radiant,0,Rural,Good,0,6.0,4,15
7239,788000.0,3677,5,1.7,2,2007,13955,2,1,0,1,Shingle,Radiant,1,Suburban,Excellent,0,20.7,8,18
7240,858600.0,4070,5,4.0,0,1978,16402,1,1,1,1,Metal,HeatPump,0,Suburban,Very Good,0,16.7,10,47
7241,942700.0,4883,1,1.8,3,1987,17574,1,0,0,1,Flat,ForcedAir,1,Urban,Very Good,1,10.0,7,38
7242,398300.0,1545,5,3.2,1,1971,14657,1,2,0,1,Shingle,Radiant,1,Urban,Good,0,11.6,2,54
7243,373400.0,1357,5,2.3,3,1990,8444,1,2,0,0,Metal,HeatPump,0,Urban,Very Good,0,26.1,6,35
7244,892400.0,4101,4,1.4,3,2012,10328,1,0,0,1,Tile,ForcedAir,1,Urban,Fair,1,2.5,10,13
7245,408100.0,1741,1,1.8,2,1987,17869,1,0,0,0,Shingle,Baseboard,1,Urban,Good,0,17.6,2,38
7246,922100.0,4823,6,3.0,0,1999,18940,1,1,0,1,Shingle,HeatPump,1,Suburban,Very Good,0,23.7,3,26
7247,660900.0,3096,1,2.0,3,1956,11959,1,0,1,1,Metal,Baseboard,1,Urban,Excellent,1,20.0,7,69
7248,440600.0,1739,2,2.8,0,1973,18514,1,1,0,1,Shingle,ForcedAir,1,Urban,Fair,1,27.1,7,52
7249,464900.0,2410,2,1.6,0,1995,7260,1,2,0,0,Tile,HeatPump,1,Urban,Good,0,25.5,4,30
7250,591600.0,2525,1,2.3,0,1974,13801,1,2,0,1,Flat,Baseboard,1,Urban,Very Good,1,9.0,8,51
7251,427700.0,1784,1,2.5,1,1978,19558,2,1,0,0,Tile,HeatPump,1,Urban,Good,1,14.3,5,47
7252,564200.0,2387,2,2.2,3,2016,4428,1,2,0,1,Shingle,ForcedAir,0,Suburban,Fair,0,3.1,10,9
7253,879800.0,4821,4,1.6,2,1971,5822,1,1,0,1,Shingle,ForcedAir,1,Rural,Good,0,1.6,2,54
7254,475900.0,2136,4,2.4,2,1958,4815,1,1,0,1,Shingle,HeatPump,1,Suburban,Poor,1,17.9,2,67
7255,798200.0,3937,4,3.1,1,1998,3250,1,0,1,0,Shingle,Baseboard,0,Urban,Very Good,1,5.2,6,27
7256,410800.0,1461,4,3.9,3,2022,8661,2,0,0,0,Flat,Radiant,1,Urban,Good,0,23.9,2,3
7257,287800.0,832,2,3.4,2,1985,9184,2,0,1,1,Flat,ForcedAir,1,Suburban,Very Good,1,19.6,1,40
7258,755300.0,4214,3,1.5,0,1954,5648,1,1,0,1,Metal,Baseboard,1,Rural,Fair,1,14.1,8,71
7259,451300.0,1956,5,1.8,2,1953,16507,1,1,0,1,Tile,Baseboard,1,Rural,Good,0,14.5,9,72
7260,760600.0,3926,5,1.2,3,1973,10508,2,0,0,1,Flat,ForcedAir,0,Urban,Excellent,0,16.4,6,52
7261,325200.0,860,5,1.4,0,1990,8851,3,0,0,1,Shingle,HeatPump,0,Suburban,Excellent,0,11.7,4,35
7262,860900.0,4728,5,1.8,1,1963,9106,2,1,0,0,Metal,HeatPump,1,Urban,Fair,0,21.9,8,62
7263,514300.0,2343,2,1.6,2,1961,18006,3,0,0,1,Shingle,Radiant,1,Urban,Good,0,15.7,8,64
7264,361100.0,1071,3,1.6,2,1993,16779,1,1,0,1,Flat,ForcedAir,1,Rural,Good,0,17.0,9,32
7265,869400.0,4876,2,1.7,1,1958,18918,1,2,0,1,Metal,Radiant,1,Rural,Good,0,5.7,2,67
7266,859400.0,4188,3,1.9,3,2015,16403,1,1,0,1,Tile,ForcedAir,1,Urban,Very Good,0,14.4,3,10
7267,699400.0,3552,2,1.4,0,1987,14748,2,2,0,0,Tile,HeatPump,1,Suburban,Good,0,22.0,6,38
7268,751100.0,3509,1,1.8,2,2006,15475,1,2,0,1,Tile,ForcedAir,1,Urban,Very Good,1,7.3,4,19
7269,455600.0,1954,3,3.1,3,1996,7473,2,1,0,0,Metal,Radiant,1,Suburban,Very Good,0,3.1,5,29
7270,901900.0,4653,5,1.7,0,2004,14921,3,2,0,1,Metal,ForcedAir,1,Suburban,Fair,0,29.9,9,21
7271,506200.0,2545,3,1.5,2,1951,3588,2,0,0,0,Shingle,Baseboard,1,Suburban,Fair,0,5.9,10,74
7272,794500.0,4232,6,1.2,3,1967,18453,2,0,0,1,Flat,Baseboard,1,Suburban,Very Good,0,28.7,1,58
7273,429600.0,1137,4,2.5,3,2015,3778,1,0,1,0,Shingle,Baseboard,1,Rural,Excellent,0,8.7,2,10
7274,333700.0,809,3,3.5,1,2006,14627,2,2,0,0,Flat,HeatPump,1,Suburban,Excellent,0,16.0,4,19
7275,959500.0,4944,6,1.2,2,2013,5373,2,1,0,1,Metal,Baseboard,1,Rural,Very Good,0,13.7,8,12
7276,452100.0,1530,4,2.6,0,1976,11154,2,1,0,1,Shingle,ForcedAir,1,Urban,Excellent,0,5.2,2,49
7277,552600.0,2448,6,3.0,2,2002,3539,2,1,0,1,Shingle,Radiant,1,Urban,Good,0,14.9,2,23
7278,892300.0,4454,4,2.8,1,2008,5728,1,0,1,0,Flat,Baseboard,0,Rural,Good,0,18.3,10,17
7279,583100.0,2930,1,3.6,0,1978,18495,2,1,0,0,Metal,Radiant,1,Urban,Fair,1,10.8,5,47
7280,696300.0,3196,3,3.6,3,2021,19781,1,0,1,1,Metal,ForcedAir,1,Urban,Fair,0,5.5,1,4
7281,514500.0,2306,6,1.2,1,1963,6470,2,0,0,0,Flat,Baseboard,1,Urban,Good,0,16.1,3,62
7282,626500.0,2958,1,2.1,0,2017,9914,3,0,0,1,Shingle,ForcedAir,0,Urban,Good,1,16.0,4,8
7283,736300.0,3716,5,3.0,0,1992,3224,2,0,1,0,Metal,Baseboard,0,Urban,Fair,0,2.6,4,33
7284,952800.0,4971,3,3.9,2,1978,4704,1,1,0,1,Tile,Baseboard,0,Urban,Good,0,1.2,4,47
7285,814200.0,4029,2,3.4,3,2006,8641,1,0,0,1,Shingle,Baseboard,0,Suburban,Excellent,0,14.4,4,19
7286,840100.0,4403,2,1.5,1,1982,8847,3,0,0,1,Metal,Radiant,1,Suburban,Good,0,3.6,10,43
7287,498800.0,2466,2,1.8,3,1970,12339,1,2,0,0,Shingle,Baseboard,1,Urban,Excellent,0,16.2,2,55
7288,942200.0,4936,6,3.3,1,1990,15614,2,1,0,0,Flat,Radiant,1,Rural,Very Good,1,9.3,6,35
7289,733900.0,3769,6,2.4,2,1950,14576,2,1,0,0,Shingle,ForcedAir,0,Rural,Fair,1,28.8,4,75
7290,631300.0,3489,4,2.6,0,1976,12012,2,0,0,1,Tile,Radiant,1,Urban,Good,0,19.4,5,49
7291,547700.0,3126,2,2.8,2,1951,5415,3,0,0,1,Metal,ForcedAir,1,Suburban,Poor,0,10.6,6,74
7292,720900.0,3610,5,1.3,1,2013,13211,2,2,0,0,Flat,Baseboard,1,Urban,Good,0,27.7,8,12
7293,691400.0,3316,6,3.6,3,2000,16233,2,0,0,1,Metal,ForcedAir,1,Urban,Fair,0,15.0,3,25
7294,823100.0,4271,3,3.6,0,2003,3960,2,0,0,0,Tile,Radiant,1,Urban,Fair,0,7.8,8,22
7295,275800.0,812,6,2.4,1,1979,2536,2,2,0,0,Metal,ForcedAir,1,Suburban,Very Good,0,14.1,2,46
7296,723500.0,3770,3,2.9,0,1950,2734,2,1,0,1,Tile,Baseboard,1,Urban,Good,0,14.7,6,75
7297,866600.0,4421,6,3.0,0,1978,13425,3,1,1,1,Shingle,Radiant,1,Suburban,Very Good,0,27.9,4,47
7298,876300.0,4483,4,1.6,2,1962,9272,3,0,0,1,Tile,Baseboard,1,Suburban,Good,1,23.1,10,63
7299,834500.0,4273,4,1.3,1,2022,3351,1,2,0,1,Flat,ForcedAir,1,Suburban,Very Good,1,2.4,3,3
7300,777300.0,3922,4,1.1,3,1992,18459,3,0,0,1,Metal,Radiant,0,Urban,Very Good,1,23.0,5,33
7301,816300.0,4264,5,3.7,2,1990,18084,1,1,0,1,Flat,Radiant,0,Suburban,Fair,0,6.1,6,35
7302,411300.0,1452,6,2.0,2,2007,2531,2,1,0,1,Shingle,Baseboard,1,Urban,Good,0,25.0,1,18
7303,348200.0,1420,3,1.3,2,1963,3204,2,2,0,1,Flat,HeatPump,1,Suburban,Good,0,1.4,2,62
7304,870100.0,4590,6,2.4,1,1990,10510,1,2,0,1,Tile,HeatPump,0,Urban,Very Good,0,29.2,2,35
7305,538700.0,2445,1,1.2,1,2016,18364,3,0,0,1,Flat,Radiant,0,Rural,Good,1,20.1,9,9
7306,659000.0,3043,4,1.3,0,2003,6318,3,2,0,1,Metal,Baseboard,1,Urban,Very Good,0,3.1,4,22
7307,779800.0,4291,2,2.5,0,1955,15518,1,1,0,0,Shingle,ForcedAir,1,Rural,Good,0,2.2,9,70
7308,847800.0,4511,1,2.5,0,1995,8559,2,1,0,1,Metal,Radiant,1,Rural,Very Good,1,2.9,4,30
7309,798400.0,4488,1,2.7,0,1950,11327,1,1,0,1,Metal,HeatPump,1,Suburban,Excellent,0,4.3,4,75
7310,544200.0,2179,4,3.0,2,1978,9025,1,1,1,1,Metal,ForcedAir,1,Suburban,Very Good,1,13.6,5,47
7311,554600.0,2845,2,3.0,3,1975,8081,1,2,0,1,Metal,HeatPump,0,Urban,Fair,0,2.8,2,50
7312,724400.0,3848,4,2.3,0,2007,14123,1,2,0,0,Shingle,Radiant,1,Suburban,Very Good,0,10.4,2,18
7313,472000.0,2188,4,2.9,1,1952,8484,2,1,0,0,Flat,Radiant,1,Urban,Excellent,0,2.6,6,73
7314,342300.0,1201,2,1.9,0,2009,19804,2,0,0,1,Tile,Baseboard,1,Urban,Good,0,29.9,7,16
7315,650600.0,3453,1,2.3,1,1963,10800,1,1,0,1,Tile,Radiant,0,Urban,Good,0,4.7,8,62
7316,892000.0,4723,1,2.2,3,1972,17770,2,0,0,1,Metal,Radiant,1,Urban,Excellent,1,21.8,5,53
7317,371700.0,1067,6,2.0,2,2011,19817,2,1,0,1,Shingle,Radiant,1,Urban,Fair,0,5.3,7,14
7318,490300.0,2525,2,1.7,3,1959,9841,1,0,0,1,Tile,HeatPump,1,Urban,Very Good,0,8.4,7,66
7319,418500.0,1912,1,1.2,3,1953,18368,2,1,0,1,Shingle,Radiant,0,Rural,Very Good,0,9.3,6,72
7320,734000.0,3475,5,2.5,2,1988,16409,2,2,0,1,Flat,ForcedAir,1,Rural,Poor,1,29.4,6,37
7321,511000.0,2080,4,2.6,1,1983,7361,1,2,0,1,Metal,HeatPump,1,Suburban,Excellent,0,17.6,7,42
7322,489600.0,2032,5,2.0,3,1974,19419,1,1,0,1,Shingle,Radiant,1,Suburban,Good,0,10.3,5,51
7323,618500.0,2663,5,3.9,2,2001,10823,2,1,0,1,Metal,Radiant,1,Suburban,Good,0,25.2,8,24
